제목,날짜,작성일,작성자,댓글
"정세균 ""윤석열 좋은 검사일뿐…한국서 대통령 될수 있을까""",2021-04-28 05:00:00,2021-04-28 13:02:03,wwha****,누구를 대통령 될 수 있느니 없느니 하는 거 자체가 오만한 태도이다.
"정세균 ""윤석열 좋은 검사일뿐…한국서 대통령 될수 있을까""",2021-04-28 05:00:00,2021-04-28 11:10:24,sill****,정세균. 그렇게 좋은 검사라면서 왜 못 잡아먹어서 개-난리를 쳤냐? 니들이 미친 놈들 맞지?
"정세균 ""윤석열 좋은 검사일뿐…한국서 대통령 될수 있을까""",2021-04-28 05:00:00,2021-04-28 10:08:54,최고****,좌8만 제대로 타도할 수 있다면 그게 최고의 덕목이 될거다.
"정세균 ""윤석열 좋은 검사일뿐…한국서 대통령 될수 있을까""",2021-04-28 05:00:00,2021-04-28 09:58:27,윤****,그래서 그대보다는 잘할거라고 확신
"정세균 ""윤석열 좋은 검사일뿐…한국서 대통령 될수 있을까""",2021-04-28 05:00:00,2021-04-28 09:56:11,Phil****,"문빠보다 석열이가 훨씬낫다고 본다. 세균이는 네 일이나 신경쓰셔. 약삭빠른 문빠행세, 지겨워."
"정세균 ""윤석열 좋은 검사일뿐…한국서 대통령 될수 있을까""",2021-04-28 05:00:00,2021-04-28 09:53:34,youn****,거짓말 투성이 정치인은 괜찮고?
"정세균 ""윤석열 좋은 검사일뿐…한국서 대통령 될수 있을까""",2021-04-28 05:00:00,2021-04-28 09:39:02,????****,"문재인 투.문재인쓰리,계속해서 나오면,중공의속국,김정은 돼지손에.넘어간다.깨시민이.되어야합니다"
"정세균 ""윤석열 좋은 검사일뿐…한국서 대통령 될수 있을까""",2021-04-28 05:00:00,2021-04-28 09:35:12,sang****,"문재인이 바르고 좋은분? 그래서 소통이 안됐구나 바르게 사느라고. 양산에서도 오지말라고 하던데, 양산주민은 바른사람 싫어하는구나."
"정세균 ""윤석열 좋은 검사일뿐…한국서 대통령 될수 있을까""",2021-04-28 05:00:00,2021-04-28 09:05:59,jsfa****,"정세균이 보수의 심장이라는 대구에서 환대를 받는 것을 보면 지역주의는 광주,전라 말고는 거의 사라진 듯하다.. 광주, 전라인들이여~~ 보고 느끼는 바가 없는가???"
"정세균 ""윤석열 좋은 검사일뿐…한국서 대통령 될수 있을까""",2021-04-28 05:00:00,2021-04-28 08:56:54,조****,세균은 아주 싫다
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 19:24:01,kx9k****,백신 총 사령관으로 있으면서 엉망으로 하다가 질문 받지 않으려 도망 갔다며? 지금 이라도 질문 받으면 안됄까? 대통령? 또 엉망진창 만들어 놓고 질문 무시하고 도망 가실 계획 이라면 꿈 깨셔.
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 19:14:37,임****,믿음이 안갑니다 이름부터가 세균 대통령되면 세균이 창궐할듯
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 18:55:54,uri3****,전쟁중에 지혼자살겠다고도망간장수.문씨와정세균은백신농단꾼.거짓말쟁이들!
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 17:25:34,정****,도지사가 왜 말못하나 니꼬라지는 백신농단꾼 너 보다 오세훈 이재명이 한 수위다 개털같은 소리하고있네
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 17:24:12,정****,백신으로 국민농단주역 문재인과 정세균
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 16:53:34,dire****,그 많던 백신은 누가 다 먹었을까?
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 16:51:08,?****,도지사가 왜 못하노 문재인이 김정은이가 아무말도 못하고 총리 월급이나 축낸 주제에 지적질은 꼴사납게 문재인이 이쁘하나 보네 큰소리 떵떵 치는거 보니 국무회의 무서버서 내뺀 주제에 내년 대선 민주당 참배할것이다 꿈깨
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 15:37:41,hseo****,또 홍어? 다 내팽겨치고 족보에 올릴 거리찾아 나서네
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 15:35:55,ly41****,세균아 청와대가 신 이냐 ? 진안 따불빽 아
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 15:33:27,jkry****,러시아백신은 너무 이르다 도입하기엔 안전함을 알수 있는 데이터를 아직 제공 못받았다던데 그냥 현재 방역 시스템도 크게 문제없다고 본다 차분히 지켜보며 기다려야 주변 75세이상 백신접종은 무난하게 진행중
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 15:32:37,즐거운 ****,정세균 이 너만 보면 토악질이 나온다. 지난 달인가? 국민의 힘 당 여성 의원의 백신 대정부 질문에 뭐 라고 답변했냐? 눈알에다 바짝 힘주면서 앙살맞은 답변 그걸 말이라고 해대놓고 이임식도 안한체 도망치듯 대선 출마??? 준비 핑게대고 총리직 팽개치고 가버린 당신 짓거리를 두고 국민들은 혀를 차며 원성하는 소리가 하늘에 닿았다. 대선 후보? 아니 어느 정신 바로 박힌 국민이 당신 같은 사람에게 표를 주겠나?
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 15:17:20,bsks****,관리자에 의해 삭제된 댓글입니다.
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 14:50:13,이****,세균아 니는 인물이 아냐 괜히 애쓰지 마라 벌어 놓은돈 까 먹을라
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 13:15:01,vhdl****,왕초가 되고싶은가봐 그지 왕초
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 13:02:15,bsks****,관리자에 의해 삭제된 댓글입니다.
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 12:50:10,chun****,푸하하 백신에 대해서는 정총리 만큼 아는사람이 없다? 아하 세균 이라서군요
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 12:49:23,dant****,관리자에 의해 삭제된 댓글입니다.
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 12:45:46,mkk7****,오러지 못할 나무 처다보 지도 마세요. 백신도 제대로 확보 못하고 국회 출석 전에 사직한 주제에 어느누가 지지를 보내겠소. 그럴바엔 외 삼권분립을 파괴하며 국회의장까지 한 신분으로 총리를 했지요? 국민을.완전히 개x로 보쟌아요! 정신차려요!!! 부끄러워요
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 11:58:29,esha****,"뜨고 싶냐? 공부 더해 내공을 쌓은 후 누가 깡패고, 누가 똘마니인지나 알고 와라! 늙은 아가야!"
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 11:54:46,sshn****,정세규니는 재명이가 형수에게 욕지거리 하는 걸 들어 보아야 어떤 입인지 평가하고 기와집에 하는 이야기를 평가해야한다.
"송영길 바라보는 與대선주자들···이재명계 ""친문 장난 없을 듯""",2021-05-03 17:57:00,2021-05-04 03:16:23,cabl****,"송영길이 토착빨 갱이개 새 끼 이승만,박정희 자유경제부흥일군 훌륭한대선배들을 멸시모함 악한욕설한놈이 대선표얻으혀 해괘응큼한 쇼를 마다않는 정은놈을 위해 핵폭탄사용하여 님한을 무너뜨릴놈이니 빨리 암살해서 없애야할 한국제1의 공공의적이 송영길이다 문가리보다 훨씬더 간악하고 인권탄압으로 공산화를 할 붉은 히틀러놈이다.미국 의회 랜토스인권청문회에 이은 북한인권탄압에 앞장서 대북전단지처벌밥울 만든 송가놈을 미국행정부,의회는 유엔 인권탄압자로 국제형사범죄자로 유엔사법부에 기소하라."
"송영길 바라보는 與대선주자들···이재명계 ""친문 장난 없을 듯""",2021-05-03 17:57:00,2021-05-04 00:09:27,dbsz****,나는어제 영재발굴단에간 송영길 의원의 화려한 정치이력과 엄청난 두뇌의 명문가출인이라는 기사를보고 깜짝놀라 자빠졌습니다 시골농가에서 6남매중 4남매가 사법고시와 행정고시를 패스한 세계 어따내놔도 반짝반짝 빛나는 기록입니다 이처럼 화려한 정치이력과 기록적인 두뇌집단 출신 똑바르고 반듯한 송영길 선배검사의 애첩을 가로채서 결혼한 처가집의 듣듣한 뒷배가 되고있는 비리투성이윤석열과 온집안에 인간다운 사람하나없이 온통 패륜쌍욕쟁이 순상것들 집안 게다가 무상으로 공짜연애나 즐기는 치사빤스이재명은 송영길과 견줄바가 못된다 견줄바가 못됩니다
"송영길 바라보는 與대선주자들···이재명계 ""친문 장난 없을 듯""",2021-05-03 17:57:00,2021-05-03 19:51:56,cwyo****,송영길 스타일은 권력욕 물욕도 없다. 다만 따먹을 여자만 충분하면 된다...
"송영길 바라보는 與대선주자들···이재명계 ""친문 장난 없을 듯""",2021-05-03 17:57:00,2021-05-03 19:06:29,bsks****,관리자에 의해 삭제된 댓글입니다.
"송영길 바라보는 與대선주자들···이재명계 ""친문 장난 없을 듯""",2021-05-03 17:57:00,2021-05-03 18:35:40,김****,송영길~~~뼈속까지 좌파 니가 아무리 현충원가서 G 랄해도 누가밑겠냐 그동안 정은이한태 충성한것모냐
원조 친노 이광재 “일류 국민 서포트하겠다”…대선 출마 공식화,2021-05-11 16:36:00,2021-05-11 22:26:09,soft****,군대가기 싫어서 자기손가락을 자른놈이 대통령을 하겠다고? 군복무한 대한민국 남자들의 피가 꿇는다!
원조 친노 이광재 “일류 국민 서포트하겠다”…대선 출마 공식화,2021-05-11 16:36:00,2021-05-11 17:38:48,khj4****,세종대왕이 손가락 잘랐다더냐? 뇌물 먹었다더냐?
원조 친노 이광재 “일류 국민 서포트하겠다”…대선 출마 공식화,2021-05-11 16:36:00,2021-05-11 17:19:25,hseo****,세종대왕은 뇌물은 안먹지..퉤
원조 친노 이광재 “일류 국민 서포트하겠다”…대선 출마 공식화,2021-05-11 16:36:00,2021-05-11 17:10:52,doos****,같짢다. 동네 견들이 여기저기서 짖어대는구나
원조 친노 이광재 “일류 국민 서포트하겠다”…대선 출마 공식화,2021-05-11 16:36:00,2021-05-11 17:10:17,sjk1****,이 넘 전에 뭔 사건에 마니 휘말렸든 친구 아닌감 어떻게 살아 나왔 남?
원조 친노 이광재 “일류 국민 서포트하겠다”…대선 출마 공식화,2021-05-11 16:36:00,2021-05-11 16:53:09,hanh****,군대가기 싫어 손가락자른 골수데모꾼새ㅟ가 대선출마라니.. 나라꼬라지가 정말 개판이다.... 노무현 문재인이 태종 니가 세종.. G.랄도 가지가지하고 자빠졌다... 정말
"대선 가상 양자대결, 윤석열 40.2%·이재명 37.4%[한길리서치]",2021-05-12 17:09:00,2021-05-12 23:04:38,jm11****,윤석열은 정치경험이 전무해서 본격적으로 대선에 뛰어드는 시기부터 탈탈 털릴것이다~ 그때야 조국의 심정을 알게될 것이고.... 이재명은 패륜 및 스캔들을 어찌 극복하냐가 관건인데... 예태까지 잘 빠져나갔으니 잘 극복할 것으로 보인다
"대선 가상 양자대결, 윤석열 40.2%·이재명 37.4%[한길리서치]",2021-05-12 17:09:00,2021-05-12 22:19:21,esyz****,저늠한테 나라 맡겼다간 베네수웰라되는건시간문제다 나라까지팔아먹을늠이다
"대선 가상 양자대결, 윤석열 40.2%·이재명 37.4%[한길리서치]",2021-05-12 17:09:00,2021-05-12 21:38:43,sons****,이 게임은 3차 대전이 안일어나는 한 윤총장 완승이다 사실상 게임 끝났다 아직 자기의견도 안낸사람이 저정도면 더이상 뭘 말해야하나 그만큼 뭉가에 대해 환멸을 느낀 백성이 만타는거다 재명이 저 양아치 나오면 땡큐지 절데 윤 못이긴다
"대선 가상 양자대결, 윤석열 40.2%·이재명 37.4%[한길리서치]",2021-05-12 17:09:00,2021-05-12 19:48:44,ssbk****,"재명이는 민주당 간판으로 출사표를 던지기도 어렵겠지만, 오뉴월 여자의 한 서리 않맞으려면 그 이전에 ""부선""이 부터 부릎꿇고 살살빌어 달래줘야 한다."
"대선 가상 양자대결, 윤석열 40.2%·이재명 37.4%[한길리서치]",2021-05-12 17:09:00,2021-05-12 18:25:58,한경수(****,"도대체 아직 정책도 이념도 밝힌적 없는 윤석렬에 열광하는 머리빈 인간들은 뭐냐? 막상 링에 오르면 무참하게 깨질지도 모르는데,단순히 문통 말을 안 들었다는 한가지 사실만으로 대한민국 대통령감? 문통에 반대하면 전부 대통령감이냐? 어리석은 중생들..."
"대선 가상 양자대결, 윤석열 40.2%·이재명 37.4%[한길리서치]",2021-05-12 17:09:00,2021-05-15 06:17:47,임****,똥인지 된장인지 찍어거 먹어 봐야 맛을아는 얼라?
"대선 가상 양자대결, 윤석열 40.2%·이재명 37.4%[한길리서치]",2021-05-12 17:09:00,2021-05-12 17:51:14,31ab****,당연히 윤석렬을 찍지 어떤 골빈 미친 잉간들이 패륜아를 찍겠는가? 누가 나라 말아먹을 잉간을 찍겠는가? 누가 조잔한 잉간을 찍겠는가? 오날날 이렇게 당하고도 성추행당 무리에게 표를 준단 말이가? 씰데없이 헛조사하고 날이야.
"대선 가상 양자대결, 윤석열 40.2%·이재명 37.4%[한길리서치]",2021-05-12 17:09:00,2021-05-12 17:46:33,ibki****,양자 대결같은 소릴하고 자빠졌네! 병X같은 놈들 실전에 뛰기도 전에 꺼꾸러지는걸 꼭 봐야 느끼는 족속들 요즈음 요런 기사에 푹빠져 시간가는줄도 모르겠지 여하튼 쓰레기들 살판났네
"대선 가상 양자대결, 윤석열 40.2%·이재명 37.4%[한길리서치]",2021-05-12 17:09:00,2021-05-12 17:39:37,eg65****,실제 투표하면 격차는 20%이상 날거다
